Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-JUL-2026|AADIHDCH7A|CALL WARRANT AADI HD EXP 02 MARET 2027|STRUCTURED WARRANT|ID4000238003|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|26-JUN-2026|IDR|Electronic||02-MAR-2027||9646|||||||380000000|380000000|100|0|100|SECURITIES COMPANY|37
31-JUL-2026|AADIHDCX6A|CALL WARRANT AADI HD EXP 18 NOVEMBER 2026|STRUCTURED WARRANT|ID4000204401|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|16-MAR-2026|IDR|Electronic||18-NOV-2026|18-NOV-2026|10365|||||||190000000|190000000|100|0|100|SECURITIES COMPANY|46
31-JUL-2026|AADIYUCZ6A|CALL WARRANT AADI YU EXP 21 DESEMBER 2026|STRUCTURED WARRANT|ID4000247905|CGS INTERNATIONAL SEKURITAS INDONESIA, PT|ACTIVE|IDX|30-JUL-2026|IDR|Electronic||21-DEC-2026|21-DEC-2026|10000|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|105
31-JUL-2026|AADIZPCQ6A|CALL WARRANT AADI ZP EXP 31 AGUSTUS 2026|STRUCTURED WARRANT|ID4000181708|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|08-DEC-2025|IDR|Electronic||31-AUG-2026|31-AUG-2026|8009|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|41
31-JUL-2026|AADIZPCZ6A|CALL WARRANT AADI ZP EXP 30 DESEMBER 2026|STRUCTURED WARRANT|ID4000206406|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|02-APR-2026|IDR|Electronic||30-DEC-2026|30-DEC-2026|12721|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|15
31-JUL-2026|ACESBQCV6A|CALL WARRANT ACES BQ EXP 30 OKTOBER 2026|STRUCTURED WARRANT|ID4000230406|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|19-JUN-2026|IDR|Electronic||30-OCT-2026|30-OCT-2026|402|||||||280000000|280000000|100|0|100|SECURITIES COMPANY|24
31-JUL-2026|ACESBQCZ6A|CALL WARRANT ACES BQ EXP 30 DESEMBER 2026|STRUCTURED WARRANT|ID4000234507|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|19-JUN-2026|IDR|Electronic||30-DEC-2026|30-DEC-2026|420|||||||240000000|240000000|100|0|100|SECURITIES COMPANY|33
31-JUL-2026|ACESDRCJ7A|CALL WARRANT ACES DR EXP 23 APRIL 2027|STRUCTURED WARRANT|ID4000245602|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|27-JUL-2026|IDR|Electronic||23-APR-2027|23-APR-2027|430|||||||250000000|250000000|100|0|100|SECURITIES COMPANY|24
31-JUL-2026|ACESDRCU6A|CALL WARRANT ACES DR EXP 14 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000208907|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|02-APR-2026|IDR|Electronic||14-SEP-2026|14-SEP-2026|502|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|4
31-JUL-2026|ACESHDCZ6A|CALL WARRANT ACES HD EXP 29 DESEMBER 2026|STRUCTURED WARRANT|ID4000213105|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|24-APR-2026|IDR|Electronic||29-DEC-2026|29-DEC-2026|441|||||||400000000|400000000|100|0|100|SECURITIES COMPANY|21
31-JUL-2026|ACESZPCU6A|CALL WARRANT ACES ZP EXP 30 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000190709|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|09-JAN-2026|IDR|Electronic||30-SEP-2026|30-SEP-2026|374|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|10
31-JUL-2026|ADMRBQCU6A|CALL WARRANT ADMR BQ EXP 30 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000200003|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||30-SEP-2026|30-SEP-2026|2705|||||||130000000|130000000|100|0|100|SECURITIES COMPANY|2
31-JUL-2026|ADMRBQCZ6A|CALL WARRANT ADMR BQ EXP 30 DESEMBER 2026|STRUCTURED WARRANT|ID4000234101|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|19-JUN-2026|IDR|Electronic||30-DEC-2026|30-DEC-2026|2110|||||||90000000|90000000|100|0|100|SECURITIES COMPANY|35
31-JUL-2026|ADMRDRCJ7A|CALL WARRANT ADMR DR EXP 23 APRIL 2027|STRUCTURED WARRANT|ID4000245701|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|27-JUL-2026|IDR|Electronic||23-APR-2027|23-APR-2027|2150|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|31
31-JUL-2026|ADMRDRCQ6B|CALL WARRANT ADMR DR EXP 14 AGUSTUS 2026|STRUCTURED WARRANT|ID4000200805|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|11-MAR-2026|IDR|Electronic||14-AUG-2026|14-AUG-2026|2533|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|2
31-JUL-2026|ADMRHDCH7A|CALL WARRANT ADMR HD EXP 02 MARET 2027|STRUCTURED WARRANT|ID4000238102|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|26-JUN-2026|IDR|Electronic||02-MAR-2027||1889|||||||350000000|350000000|100|0|100|SECURITIES COMPANY|29
31-JUL-2026|ADMRHDCQ6A|CALL WARRANT ADMR HD EXP 13 AGUSTUS 2026|STRUCTURED WARRANT|ID4000184801|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|11-DEC-2025|IDR|Electronic||13-AUG-2026|13-AUG-2026|1468|||||||190000000|190000000|100|0|100|SECURITIES COMPANY|18
31-JUL-2026|ADMRYUCV6A|CALL WARRANT ADMR YU EXP 22 OKTOBER 2026|STRUCTURED WARRANT|ID4000188604|CGS INTERNATIONAL SEKURITAS INDONESIA, PT|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||22-OCT-2026|22-OCT-2026|1600|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|96
31-JUL-2026|ADMRYUCX6A|CALL WARRANT ADMR YU EXP 23 NOVEMBER 2026|STRUCTURED WARRANT|ID4000236601|CGS INTERNATIONAL SEKURITAS INDONESIA, PT|ACTIVE|IDX|22-JUN-2026|IDR|Electronic||23-NOV-2026||2050|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|95
31-JUL-2026|CMNP|CITRA MARGA NUSAPHALA PERSADA Tbk|EQUITY|ID1000070402|CITRA MARGA NUSAPHALA PERSADA Tbk, PT|ACTIVE|IDX|10-JAN-1995|IDR|Electronic|15-AUG-2001|||||||500|6696354391|||6644445572|33.99|65.24|99.22|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1340
31-JUL-2026|CMNT|CEMINDO GEMILANG Tbk|EQUITY|ID1000163108|CEMINDO GEMILANG TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||500|17125504000|||17125504000|3.4|96.6|100|OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO|800
31-JUL-2026|CMPP|AIRASIA INDONESIA Tbk|EQUITY|ID1000132608|AIRASIA INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||250|10685124441|||10683986441|53.66|46.33|99.99|TRANSPORTATION|69
31-JUL-2026|CMRY|CISARUA MOUNTAIN DAIRY Tbk|EQUITY|ID1000164700|CISARUA MOUNTAIN DAIRY Tbk, PT|ACTIVE|IDX|06-DEC-2021|IDR|Certificate||||||||10|7934683000|||2660676600|15.14|18.4|33.53|FOOD & BEVERAGES|4600
31-JUL-2026|CNKO|EXPLOITASI ENERGI INDONESIA Tbk|EQUITY|ID1000096209|EXPLOITASI ENERGI INDONESIA Tbk, PT|ACTIVE|IDX|21-NOV-2001|IDR|Electronic|19-NOV-2003|||||||2000|8956361206|||8956356106|51.33|48.67|100|WHOLESALE (DURABLE & NON DURABLE GOODS)|37
31-JUL-2026|CNMA|NUSANTARA SEJAHTERA RAYA Tbk|EQUITY|ID1000193709|NUSANTARA SEJAHTERA RAYA Tbk, PT|ACTIVE|IDX|02-AUG-2023|IDR|Certificate||||||||8|83345000000|||38345000000|18.79|27.22|46.01|OTHERS - CONSUMER GOODS INDUSTRY|91
31-JUL-2026|CNTB|CENTEX Tbk SERI B COMPANY LISTING|EQUITY|ID1000081805|CENTURY TEXTILE INDUSTRY Tbk, PT|ACTIVE|IDX|22-DEC-2000|IDR|Electronic|09-APR-2002|||||||1000|130000000||||0|0|0|TEXTILE, GARMENT|250
31-JUL-2026|CNTX|CENTEX Tbk SERI A PREFEREN|EQUITY|ID2000081902|CENTURY TEXTILE INDUSTRY Tbk, PT|ACTIVE|IDX|16-JUN-1989|IDR|Electronic|09-APR-2002|||||||1000|70000000||||0|0|0|TEXTILE, GARMENT|142
31-JUL-2026|COAL|BLACK DIAMOND RESOURCES Tbk|EQUITY|ID1000172802|BLACK DIAMOND RESOURCES Tbk, PT|ACTIVE|IDX|07-SEP-2022|IDR|Certificate||||||||10|6250000000|||6000000000|94.66|1.34|96|COAL MINING|21
31-JUL-2026|COCO|WAHANA INTERFOOD NUSANTARA Tbk|EQUITY|ID1000148208|WAHANA INTERFOOD NUSANTARA Tbk, PT|ACTIVE|IDX|20-MAR-2019|IDR|Electronic||||||||100|14237823696|||14237823696|41.75|58.25|100|FOOD & BEVERAGES|111
31-JUL-2026|COIN|INDOKRIPTO KOIN SEMESTA Tbk|EQUITY|ID1000211105|INDOKRIPTO KOIN SEMESTA Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Certificate||||||||100|14705882400|||14705882400|98.51|1.49|100|OTHERS - FINANCE|655
31-JUL-2026|COWL|COWELL DEVELOPMENT Tbk|EQUITY|ID1000108707|COWELL DEVELOPMENT Tbk, PT|ACTIVE|IDX|19-DEC-2007|IDR|Electronic||||||||100|4871214021|||4871214021|77.52|22.48|100|PROPERTY AND REAL ESTATE|50
31-JUL-2026|CPIN|CHAROEN POKPHAND INDONESIA Tbk|EQUITY|ID1000117708|CHAROEN POKPHAND INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic|08-DEC-2010|||||||10|16398000000|||6579598790|5.07|35.06|40.12|ANIMAL FEED|3290
31-JUL-2026|CPRI|CAPRI NUSA SATU PROPERTI Tbk|EQUITY|ID1000148406|CAPRI NUSA SATU PROPERTI Tbk, PT|ACTIVE|IDX|11-APR-2019|IDR|Electronic||||||||100|2433379958|||683379958|22.4|5.68|28.08|PROPERTY AND REAL ESTATE|50
31-JUL-2026|CPRO|CENTRAL PROTEINAPRIMA Tbk|EQUITY|ID1000105000|CENTRAL PROTEINAPRIMA Tbk, PT|ACTIVE|IDX|28-NOV-2006|IDR|Electronic||||||||100|59572382787|||59497265350|73.11|26.76|99.87|FISHERY|51
31-JUL-2026|CRAB|TOBA SURIMI INDUSTRIES Tbk|EQUITY|ID1000171408|TOBA SURIMI INDUSTRIES Tbk, PT|ACTIVE|IDX|10-AUG-2022|IDR|Certificate||||||||50|1950000000|||390000000|19.96|0.04|20|FOOD & BEVERAGES|208
31-JUL-2026|CRSN|CARSURIN Tbk|EQUITY|ID1000191208|CARSURIN Tbk, PT|ACTIVE|IDX|10-JUL-2023|IDR|Certificate||||||||50|2892000000|||1308024000|45.21|0.02|45.23|OTHER SECTORS|108
31-JUL-2026|CSAP|CATUR SENTOSA ADIPRANA Tbk|EQUITY|ID1000108301|CATUR SENTOSA ADIPRANA Tbk, PT|ACTIVE|IDX|12-DEC-2007|IDR|Electronic||||||||100|5683175151|||1747726321|6.33|24.42|30.75|RETAIL TRADE|290
31-JUL-2026|CSIS|CAHAYASAKTI INVESTINDO SUKSES Tbk|EQUITY|ID1000138704|CAHAYASAKTI INVESTINDO SUKSES Tbk, PT|ACTIVE|IDX|10-MAY-2017|IDR|Electronic||||||||100|1829802879|||1829802879|99.89|0.11|100|PROPERTY AND REAL ESTATE|182
31-JUL-2026|CSMI|CIPTA SELERA MURNI Tbk|EQUITY|ID1000155401|CIPTA SELERA MURNI Tbk, PT|ACTIVE|IDX|09-APR-2020|IDR|Electronic||||||||50|816061500|||357861500|43.82|0.04|43.85|RESTAURANT, HOTEL & TOURISM|74
31-JUL-2026|CSRA|CISADANE SAWIT RAYA Tbk|EQUITY|ID1000153307|CISADANE SAWIT RAYA Tbk, PT|ACTIVE|IDX|09-JAN-2020|IDR|Certificate||||||||100|2050000000|||2050000000|92.93|7.07|100|PLANTATION|745
31-JUL-2026|CTBN|CITRA TUBINDO Tbk|EQUITY|ID1000112303|CITRA TUBINDO Tbk, PT|ACTIVE|IDX|28-NOV-1989|IDR|Electronic|12-JAN-2009|||||||100|800371500|||799194690|0.14|99.71|99.85|METAL AND ALLIED PRODUCTS|4220
31-JUL-2026|CTRA|CIPUTRA DEVELOPMENT Tbk|EQUITY|ID1000115306|CIPUTRA DEVELOPMENT Tbk, PT|ACTIVE|IDX|28-MAR-1994|IDR|Electronic|15-JUN-2010|||||||250|18535695255|||18361044383|76.8|22.26|99.06|PROPERTY AND REAL ESTATE|575
31-JUL-2026|CTTH|CITATAH  Tbk|EQUITY|ID1000070105|CITATAH Tbk, PT|ACTIVE|IDX|03-JUL-1996|IDR|Electronic|01-AUG-2001|||||||500|1230839821|||842706714|48.28|20.19|68.47|LAND/STONE QUARRYING|125
31-JUL-2026|CUAN|PETRINDO JAYA KREASI Tbk|EQUITY|ID1000187206|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|08-MAR-2023|IDR|Electronic||||||||20|112418900000|||24279770758|6.59|15.01|21.6|OTHER - BASIC INDUSTRY AND CHEMICALS|665
31-JUL-2026|CYBR|ITSEC ASIA Tbk|EQUITY|ID1000194707|ITSEC ASIA Tbk, PT|ACTIVE|IDX|08-AUG-2023|IDR|Certificate||||||||25|13480951004|||13480951004|9.33|90.67|100|OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO|545
31-JUL-2026|DAAZ|DAAZ BARA LESTARI Tbk|EQUITY|ID1000206808|DAAZ BARA LESTARI Tbk, PT|ACTIVE|IDX|11-NOV-2024|IDR|Certificate||||||||100|1997000000|||340356593|7.52|9.52|17.04|OTHERS - TRADE, SERVICES & INVESTMENT|1520
31-JUL-2026|DADA|DIAMOND CITRA PROPERTINDO Tbk|EQUITY|ID1000154503|DIAMOND CITRA PROPERTINDO Tbk, PT|ACTIVE|IDX|14-FEB-2020|IDR|Certificate||||||||20|7431530800|||7396530800|98.01|1.52|99.53|PROPERTY AND REAL ESTATE|50
31-JUL-2026|DART|DUTA ANGGADA REALTY Tbk|EQUITY|ID1000089303|DUTA ANGGADA REALTY Tbk, PT|ACTIVE|IDX|08-MAY-1990|IDR|Electronic|13-JUN-2002|||||||500|3141390962|||3092990910|95.47|2.99|98.46|PROPERTY AND REAL ESTATE|126
31-JUL-2026|DATA|REMALA ABADI Tbk|EQUITY|ID1000203904|REMALA ABADI Tbk, PT|ACTIVE|IDX|07-MAY-2024|IDR|Certificate||||||||50|1375000000|||1375000000|99.91|0.09|100|COMPUTER AND SERVICES|2060
31-JUL-2026|DAYA|DUTA INTIDAYA Tbk|EQUITY|ID1000137300|DUTA INTIDAYA Tbk, PT|ACTIVE|IDX|28-JUN-2016|IDR|Electronic||||||||100|2420547025|||2420547025|18.91|81.09|100|RETAIL TRADE|990
31-JUL-2026|DCII|DCI INDONESIA Tbk|EQUITY|ID1000158603|DCI INDONESIA Tbk, PT|ACTIVE|IDX|06-JAN-2021|IDR|Certificate||||||||125|2383745900|||707201661|14.35|15.32|29.67|COMPUTER AND SERVICES|191350
31-JUL-2026|DEAL|DEWATA FREIGHTINTERNATIONAL Tbk|EQUITY|ID1000146806|DEWATA FREIGHT INTERNATIONAL Tbk, PT|ACTIVE|IDX|09-NOV-2018|IDR|Electronic||||||||100|1146170959|||1099083218|95.59|0.31|95.89|TRANSPORTATION|6
31-JUL-2026|DEFI|DANASUPRA ERAPACIFIC Tbk|EQUITY|ID1000136104|DANASUPRA ERAPACIFIC Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|687266666|||687266666|95.01|4.99|100|INVESTMENT COMPANY|105
31-JUL-2026|DEPO|CATURKARDA DEPO BANGUNAN Tbk|EQUITY|ID1000164304|CATURKARDA DEPO BANGUNAN Tbk, PT|ACTIVE|IDX|25-NOV-2021|IDR|Certificate||||||||25|6790000000|||2010934200|4.44|25.17|29.62|RETAIL TRADE|242
31-JUL-2026|DEWA|DARMA HENWA Tbk|EQUITY|ID1000107303|PT. DARMA HENWA Tbk|ACTIVE|IDX|26-SEP-2007|IDR|Electronic||||||||100|40687434244|||40687434244|73.13|26.87|100|COAL MINING|460
31-JUL-2026|DEWI|DEWI SHRI FARMINDO Tbk|EQUITY|ID1000169105|DEWI SHRI FARMINDO Tbk, PT|ACTIVE|IDX|18-JUL-2022|IDR|Certificate||||||||100|2000000000|||1207000000|58.03|2.32|60.35|OTHERS - CONSUMER GOODS INDUSTRY|119
31-JUL-2026|DFAM|DAFAM PROPERTY INDONESIA Tbk|EQUITY|ID1000142607|DAFAM PROPERTY INDONESIA Tbk, PT|ACTIVE|IDX|27-APR-2018|IDR|Electronic||||||||100|1899852850|||1899852850|99.89|0.11|100|PROPERTY AND REAL ESTATE|80
31-JUL-2026|DGIK|NUSA KONSTRUKSI ENJINIRING Tbk|EQUITY|ID1000108806|NUSA KONSTRUKSI ENJINIRING Tbk, PT|ACTIVE|IDX|19-DEC-2007|IDR|Electronic||||||||100|5541165000|||5386165000|83.6|13.61|97.2|BUILDING CONSTRUCTION|128
31-JUL-2026|DGNS|DIAGNOS LABORATORIUM UTAMA Tbk|EQUITY|ID1000158702|DIAGNOS LABORATORIUM UTAMA Tbk, PT|ACTIVE|IDX|15-JAN-2021|IDR|Certificate||||||||25|1375000000|||478628000|34.46|0.35|34.81|HEALTH CARE|232
31-JUL-2026|DGWG|DELTA GIRI WACANA Tbk|EQUITY|ID1000208200|DELTA GIRI WACANA Tbk, PT|ACTIVE|IDX|13-JAN-2025|IDR|Certificate||||||||100|5882353000|||3397058900|57.61|0.14|57.75|CHEMICALS|284
31-JUL-2026|DIGI|ARKADIA DIGITAL MEDIA Tbk|EQUITY|ID1000145402|ARKADIA DIGITAL MEDIA Tbk, PT|ACTIVE|IDX|18-SEP-2018|IDR|Electronic||||||||20|1625000000|||1625000000|99.96|0.04|100|ADVERTISING,PRINTING and MEDIA|29
31-JUL-2026|DILD|INTILAND DEVELOPMENT Tbk|EQUITY|ID1000116403|INTILAND DEVELOPMENT Tbk, PT|ACTIVE|IDX||IDR|Electronic|26-JUL-2010|||||||500|10365854185|||10225425493|48.82|49.83|98.65|PROPERTY AND REAL ESTATE|117
31-JUL-2026|DIVA|DISTRIBUSI VOUCHER NUSANTARA Tbk|EQUITY|ID1000147002|DISTRIBUSI VOUCHER NUSANTARA Tbk, PT|ACTIVE|IDX|27-NOV-2018|IDR|Electronic||||||||50|1428571400|||1428571400|90.89|9.11|100|COMPUTER AND SERVICES|122
31-JUL-2026|DKFT|CENTRAL OMEGA RESOURCES Tbk|EQUITY|ID1000124100|CENTRAL OMEGA RESOURCES Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|5638246600|||5625246600|96.58|3.19|99.77|METAL AND MINERAL MINING|660
31-JUL-2026|DKHH|CIPTA SARANA MEDIKA Tbk|EQUITY|ID1000210305|CIPTA SARANA MEDIKA Tbk, PT|ACTIVE|IDX|08-MAY-2025|IDR|Certificate||||||||50|2550312624|||530312624|20.75|0.04|20.79|HEALTH CARE|62
31-JUL-2026|DLTA|DELTA DJAKARTA Tbk|EQUITY|ID1000136005|DELTA DJAKARTA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||20|800659050|||120518200|11.24|3.81|15.05|FOOD & BEVERAGES|1780
31-JUL-2026|DMAD|DEEMADE KARYA INDONESIA Tbk|EQUITY|ID1000134208|DEEMADE KARYA INDONESIA Tbk. PT|ACTIVE|||IDR|Electronic||||||||500|453000000|||3999326|0.88|0|0.88|OTHERS - TRADE, SERVICES & INVESTMENT|0
31-JUL-2026|DMAS|PURADELTA LESTARI Tbk|EQUITY|ID1000134109|PURADELTA LESTARI Tbk, PT|ACTIVE|IDX|29-MAY-2015|IDR|Electronic||||||||100|48198111100|||8539811100|14.87|2.85|17.72|PROPERTY AND REAL ESTATE|148
31-JUL-2026|DMMX|DIGITAL MEDIATAMA MAXIMA Tbk|EQUITY|ID1000151806|DIGITAL MEDIATAMA MAXIMA Tbk, PT|ACTIVE|IDX|21-OCT-2019|IDR|Certificate||||||||10|7692307700|||7692307700|82.27|17.73|100|ADVERTISING,PRINTING and MEDIA|186
31-JUL-2026|DMND|DIAMOND FOOD INDONESIA Tbk|EQUITY|ID1000153802|DIAMOND FOOD INDONESIA Tbk, PT|ACTIVE|IDX|22-JAN-2020|IDR|Certificate||||||||25|9468359000|||2650207813|1.05|26.94|27.99|FOOD & BEVERAGES|625
31-JUL-2026|DNAR|BANK OKE INDONESIA Tbk|EQUITY|ID1000132301|BANK OKE INDONESIA Tbk, PT|ACTIVE|IDX|11-JUL-2014|IDR|Electronic||||||||100|16892391185|||6365911871|8.49|29.2|37.69|BANK|124
31-JUL-2026|DNET|INDORITEL MAKMUR INTERNASIONAL Tbk|EQUITY|ID1000063605|PT. INDORITEL MAKMUR INTERNASIONAL Tbk|ACTIVE|IDX|11-DEC-2000|IDR|Electronic||||||||250|14184000000|||14181850000|54.21|45.77|99.98|RETAIL TRADE|9800
31-JUL-2026|DOID|BUMA INTERNASIONAL GRUP Tbk|EQUITY|ID1000110505|BUMA INTERNASIONAL GRUP Tbk, PT|ACTIVE|IDX|15-JUN-2001|IDR|Electronic||||||||50|7651007132|||7650007132|36.29|63.7|99.99|COAL MINING|218
31-JUL-2026|DOOH|ERA MEDIA SEJAHTERA Tbk|EQUITY|ID1000188600|ERA MEDIA SEJAHTERA Tbk, PT|ACTIVE|IDX|08-MAY-2023|IDR|Certificate||||||||10|7738891036|||7714891036|98.88|0.81|99.69|ADVERTISING,PRINTING and MEDIA|248
31-JUL-2026|DOSS|GLOBAL SUKSES DIGITAL Tbk|EQUITY|ID1000205909|GLOBAL SUKSES DIGITAL Tbk, PT|ACTIVE|IDX|07-AUG-2024|IDR|Certificate||||||||40|1725000000|||638425000|30.72|6.29|37.01|ELECTRONICS|163
31-JUL-2026|DPNS|DUTA PERTIWI NUSANTARA|EQUITY|ID1000103500|DUTA PERTIWI NUSANTARA Tbk, PT|ACTIVE|IDX|08-AUG-1990|IDR|Electronic|08-JUN-2006|||||||250|331129952|||261843172|66.5|12.58|79.08|CHEMICALS|310
31-JUL-2026|DPUM|DUA PUTRA UTAMA MAKMUR Tbk|EQUITY|ID1000136203|DUA PUTRA UTAMA MAKMUR Tbk, PT|ACTIVE|IDX|08-DEC-2015|IDR|Electronic||||||||100|4175000000|||4175000000|98.85|1.15|100|FOOD & BEVERAGES|98
31-JUL-2026|DRMA|DHARMA POLIMETAL Tbk|EQUITY|ID1000165509|DHARMA POLIMETAL Tbk, PT|ACTIVE|IDX|20-DEC-2021|IDR|Certificate||||||||100|4705882300|||4585882300|88.27|9.18|97.45|AUTOMOTIVE AND COMPONENTS|960
31-JUL-2026|DSFI|DHARMA SAMUDERA FISHING INDUSTRIES Tbk|EQUITY|ID1000065808|DHARMA SAMUDERA FISHING INDUSTRIES Tbk, PT|ACTIVE|IDX|24-MAR-2000|IDR|Electronic|22-JAN-2001|||||||100|1857135500|||1857135500|98.85|1.15|100|FISHERY|80
31-JUL-2026|DSNG|DHARMA SATYA NUSANTARA Tbk|EQUITY|ID1000135809|DHARMA SATYA NUSANTARA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||20|10599842400|||8106684900|65.63|10.85|76.48|PLANTATION|1335
31-JUL-2026|DSSA|DIAN SWASTATIKA SENTOSA Tbk|EQUITY|ID1000113400|PT DIAN SWASTATIKA SENTOSA Tbk.|ACTIVE|IDX|10-DEC-2009|IDR|Electronic||||||||25|192638080000|||77250000000|21.82|18.28|40.1|COAL MINING|850
31-JUL-2026|DUCK|JAYA BERSAMA INDO Tbk|EQUITY|ID1000146202|JAYA BERSAMA INDO Tbk, PT|ACTIVE|IDX|10-OCT-2018|IDR|Electronic||||||||100|1283330000|||1283330000|75.28|24.72|100|OTHERS - TRADE, SERVICES & INVESTMENT|176
31-JUL-2026|DUTI|DUTA PERTIWI Tbk|EQUITY|ID1000076300|DUTA PERTIWI Tbk, PT|ACTIVE|IDX|02-NOV-1994|IDR|Electronic|13-DEC-2001|||||||500|1850000000|||270813443|14.57|0.07|14.64|PROPERTY AND REAL ESTATE|4290
31-JUL-2026|DVLA|DARYA - VARIA LABORATORIA Tbk|EQUITY|ID1000117203|DARYA-VARIA LABORATORIA Tbk, PT|ACTIVE|IDX||IDR|Electronic|12-NOV-2010|||||||250|1120000000|||1118699792|2.92|96.96|99.88|PHARMACEUTICALS|1600
31-JUL-2026|DWGL|DWI GUNA LAKSANA Tbk|EQUITY|ID1000141302|DWI GUNA LAKSANA Tbk, PT|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||||||||100|9252820991|||4204948847|45.41|0.03|45.45|COAL MINING|370
31-JUL-2026|DYAN|DYANDRA MEDIA INTERNATIONAL Tbk|EQUITY|ID1000126808|DYANDRA MEDIA INTERNATIONAL Tbk, PT|ACTIVE|IDX|25-MAR-2013|IDR|Electronic||||||||100|4272964279|||3931706940|91.56|0.45|92.01|OTHERS - TRADE, SERVICES & INVESTMENT|84
31-JUL-2026|EAST|EASTPARC HOTEL Tbk|EQUITY|ID1000150808|EASTPARC HOTEL Tbk, PT|ACTIVE|IDX|09-JUL-2019|IDR|Electronic||||||||50|4126405336|||2271818926|20.49|34.56|55.06|RESTAURANT, HOTEL & TOURISM|92
31-JUL-2026|ECII|ELECTRONIC CITY INDONESIA Tbk|EQUITY|ID1000127905|ELECTRONIC CITY INDONESIA Tbk|ACTIVE|IDX|03-JUL-2013|IDR|Electronic||||||||100|1334333000|||683716000|20.13|31.11|51.24|RETAIL TRADE|160
31-JUL-2026|EDGE|INDOINTERNET Tbk|EQUITY|ID1000159403|INDOINTERNET Tbk, PT|ACTIVE|IDX|08-FEB-2021|IDR|Electronic||||||||10|2020250000|||2020250000|0.38|99.62|100|TELECOMUNICATION|4790
31-JUL-2026|EKAD|EKADHARMA INTERNATIONAL Tbk|EQUITY|ID1000104805|EKADHARMA INTERNATIONAL Tbk, PT|ACTIVE|IDX|06-SEP-1999|IDR|Electronic||||||||10|3493875000|||3461883725|93.81|5.28|99.08|CHEMICALS|170
31-JUL-2026|ELIT|DATA SINERGITAMA JAYA Tbk|EQUITY|ID1000181506|DATA SINERGITAMA JAYA Tbk, PT|ACTIVE|IDX|06-JAN-2023|IDR|Certificate||||||||25|2031643057|||1041639165|50.83|0.44|51.27|OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO|173
31-JUL-2026|ELPI|PELAYARAN NASIONAL EKALYA PURNAMASARI Tbk|EQUITY|ID1000170905|PELAYARAN NASIONAL EKALYA PURNAMASARI Tbk, PT|ACTIVE|IDX|08-AUG-2022|IDR|Certificate||||||||100|9524420000|||9524420000|95.3|4.7|100|TRANSPORTATION|720
